inverter_id,st,pv,mppt,north,east,lat,lon,elev_m,slope_deg,aspect_deg,cross_slope_deg,plane_rms_m,table_east,table_north,table_lat,table_lon
WB07-INV02,12,3,1,9890924.925,459435.591,-0.9868153,116.6354067,66.21,12.514,282.0,-12.25,0.111,459442.528,9890924.09,-0.9868229,116.635469
WB07-INV02,13,4,1,9890924.925,459451.037,-0.9868153,116.6355455,69.61,13.214,282.0,-12.94,0.078,459457.974,9890924.09,-0.9868229,116.6356078
WB07-INV02,14,6,2,9890924.925,459466.483,-0.9868154,116.6356843,73.28,10.844,263.9,-10.78,0.108,459473.42,9890924.09,-0.9868229,116.6357467
WB07-INV02,15,7,2,9890924.925,459481.929,-0.9868154,116.6358231,76.13,8.098,221.7,-5.41,0.069,459488.866,9890924.09,-0.9868229,116.6358855
WB07-INV02,16,25,6,9890924.925,459497.375,-0.9868154,116.635962,77.61,10.695,172.9,1.34,0.06,459504.312,9890924.09,-0.986823,116.6360243
WB07-INV02,17,26,6,9890924.925,459512.821,-0.9868154,116.6361008,77.3,17.906,160.7,6.1,0.085,459519.758,9890924.09,-0.986823,116.6361631
WB07-INV02,18,20,5,9890917.625,459435.591,-0.9868814,116.6354067,66.46,13.827,281.4,-13.56,0.065,459442.528,9890916.79,-0.9868889,116.635469
WB07-INV02,19,21,5,9890917.625,459451.037,-0.9868814,116.6355455,70.12,10.424,254.6,-10.06,0.106,459457.974,9890916.79,-0.986889,116.6356078
WB07-INV02,20,8,2,9890917.625,459466.483,-0.9868814,116.6356843,73.05,12.149,223.1,-8.37,0.075,459473.42,9890916.79,-0.986889,116.6357467
WB07-INV02,21,9,2,9890917.625,459481.929,-0.9868814,116.6358231,75.37,12.634,194.4,-3.19,0.072,459488.866,9890916.79,-0.986889,116.6358855
WB07-INV02,22,27,6,9890917.625,459497.375,-0.9868814,116.635962,76.08,15.364,166.7,3.62,0.059,459504.312,9890916.79,-0.986889,116.6360243
WB07-INV02,23,28,6,9890917.625,459512.821,-0.9868814,116.6361008,75.13,21.4,157.9,8.39,0.064,459519.758,9890916.79,-0.986889,116.6361631
WB07-INV02,24,22,5,9890910.125,459435.591,-0.9869492,116.6354066,66.63,12.24,256.7,-11.92,0.081,459442.528,9890909.29,-0.9869568,116.635469
WB07-INV02,25,23,5,9890910.125,459451.037,-0.9869492,116.6355455,69.71,11.96,227.0,-8.81,0.07,459457.974,9890909.29,-0.9869568,116.6356078
WB07-INV03,1,15,4,9890910.125,459466.483,-0.9869493,116.6356843,71.94,14.804,203.6,-6.04,0.054,459473.42,9890909.29,-0.9869568,116.6357467
WB07-INV03,2,16,4,9890910.125,459481.929,-0.9869493,116.6358231,73.71,15.235,191.3,-3.05,0.066,459488.866,9890909.29,-0.9869568,116.6358855
WB07-INV03,3,17,4,9890910.125,459497.775,-0.9869493,116.6359655,74.19,14.507,161.1,4.79,0.139,459504.312,9890909.29,-0.9869569,116.6360243
WB07-INV03,4,18,4,9890910.125,459512.821,-0.9869493,116.6361008,72.86,19.553,149.1,10.34,0.055,459519.758,9890909.29,-0.9869569,116.6361631
WB07-INV03,5,25,6,9890910.125,459528.267,-0.9869493,116.6362396,69.97,17.945,156.5,7.36,0.117,459535.204,9890909.29,-0.9869569,116.636302
WB07-INV03,6,26,6,9890910.125,459543.713,-0.9869493,116.6363784,68.39,14.526,174.8,1.35,0.061,459550.65,9890909.29,-0.9869569,116.6364408
WB07-INV03,7,27,6,9890910.125,459559.159,-0.9869493,116.6365173,67.96,11.699,182.3,-0.48,0.124,459566.096,9890909.29,-0.9869569,116.6365796
WB07-INV03,8,10,3,9890902.825,459435.591,-0.9870153,116.6354066,66.63,10.301,230.8,-8.02,0.1,459442.528,9890901.99,-0.9870228,116.635469
WB07-INV03,9,11,3,9890902.825,459451.037,-0.9870153,116.6355455,68.79,12.418,207.7,-5.84,0.09,459457.974,9890901.99,-0.9870228,116.6356078
WB07-INV03,10,12,3,9890902.825,459466.483,-0.9870153,116.6356843,70.4,14.13,200.3,-4.99,0.044,459473.42,9890901.99,-0.9870229,116.6357466
WB07-INV03,11,13,3,9890902.825,459481.929,-0.9870153,116.6358231,71.78,16.201,189.4,-2.72,0.095,459488.866,9890901.99,-0.9870229,116.6358855
WB07-INV03,12,20,5,9890902.825,459497.375,-0.9870153,116.6359619,72.39,19.569,166.3,4.81,0.103,459504.312,9890901.99,-0.9870229,116.6360243
WB07-INV03,13,21,5,9890902.825,459512.821,-0.9870153,116.6361008,70.79,16.633,149.7,8.57,0.086,459519.758,9890901.99,-0.9870229,116.6361631
WB07-INV03,14,28,6,9890902.825,459528.267,-0.9870154,116.6362396,68.46,10.564,139.5,6.91,0.088,459535.204,9890901.99,-0.9870229,116.636302
WB07-INV03,15,1,1,9890895.525,459435.591,-0.9870813,116.6354066,66.15,11.514,199.6,-3.91,0.061,459442.528,9890894.69,-0.9870889,116.635469
WB07-INV03,16,2,1,9890895.525,459451.037,-0.9870813,116.6355455,67.33,14.917,199.6,-5.11,0.061,459457.974,9890894.69,-0.9870889,116.6356078
WB07-INV03,17,3,1,9890895.525,459466.916,-0.9870813,116.6356882,68.6,13.896,200.7,-5.0,0.074,459473.42,9890894.69,-0.9870889,116.6357466
WB07-INV03,18,4,1,9890895.525,459482.362,-0.9870814,116.635827,69.93,18.561,179.1,0.3,0.102,459488.866,9890894.69,-0.9870889,116.6358855
WB07-INV03,19,22,5,9890895.525,459497.808,-0.9870814,116.6359658,69.71,21.5,170.1,3.87,0.066,459504.312,9890894.69,-0.9870889,116.6360243
WB07-INV03,20,23,5,9890895.525,459513.254,-0.9870814,116.6361047,68.51,15.294,155.2,6.54,0.155,459519.758,9890894.69,-0.987089,116.6361631
WB07-INV03,21,6,2,9890888.225,459436.024,-0.9871474,116.6354105,65.32,5.797,180.9,-0.09,0.07,459442.528,9890887.39,-0.9871549,116.635469
WB07-INV03,22,7,2,9890888.225,459451.47,-0.9871474,116.6355493,65.4,14.603,199.6,-4.99,0.123,459457.974,9890887.39,-0.9871549,116.6356078
WB07-INV03,23,8,2,9890888.225,459466.916,-0.9871474,116.6356882,67.11,15.375,189.6,-2.63,0.095,459473.42,9890887.39,-0.987155,116.6357466
WB07-INV03,24,9,2,9890888.225,459482.362,-0.9871474,116.635827,67.77,18.366,169.5,3.46,0.14,459488.866,9890887.39,-0.987155,116.6358855
WB07-INV04,1,25,6,9890861.725,459451.037,-0.9873871,116.6355454,66.54,15.724,350.4,-2.69,0.126,459457.974,9890860.89,-0.9873947,116.6356078
WB07-INV04,2,26,6,9890861.725,459466.483,-0.9873871,116.6356843,67.43,16.723,5.5,1.65,0.089,459473.42,9890860.89,-0.9873947,116.6357466
WB07-INV04,3,20,5,9890861.725,459481.929,-0.9873871,116.6358231,67.03,18.744,9.7,3.27,0.121,459488.866,9890860.89,-0.9873947,116.6358854
WB07-INV04,4,18,4,9890855.225,459435.591,-0.9874459,116.6354066,67.16,14.551,335.3,-6.19,0.082,459442.528,9890854.39,-0.9874535,116.6354689
WB07-INV04,5,27,6,9890855.225,459451.037,-0.9874459,116.6355454,68.61,15.354,351.3,-2.38,0.055,459457.974,9890854.39,-0.9874535,116.6356078
WB07-INV04,6,28,6,9890855.225,459466.483,-0.9874459,116.6356842,69.13,15.188,1.5,0.41,0.069,459473.42,9890854.39,-0.9874535,116.6357466
WB07-INV04,7,21,5,9890855.225,459481.929,-0.987446,116.6358231,68.91,12.548,23.0,4.97,0.054,459488.866,9890854.39,-0.9874535,116.6358854
WB07-INV04,8,17,4,9890848.825,459435.591,-0.9875038,116.6354066,68.86,15.621,342.8,-4.73,0.128,459442.528,9890847.99,-0.9875114,116.6354689
WB07-INV04,9,10,3,9890848.825,459451.037,-0.9875038,116.6355454,70.19,14.483,350.4,-2.47,0.07,459457.974,9890847.99,-0.9875114,116.6356078
WB07-INV04,10,11,3,9890848.825,459466.483,-0.9875038,116.6356842,70.9,14.441,3.5,0.9,0.104,459473.42,9890847.99,-0.9875114,116.6357466
WB07-INV04,11,22,5,9890848.825,459481.929,-0.9875039,116.6358231,70.47,11.753,35.4,6.87,0.096,459488.866,9890847.99,-0.9875114,116.6358854
WB07-INV04,12,23,5,9890848.825,459497.375,-0.9875039,116.6359619,68.81,14.3,27.1,6.62,0.227,459504.312,9890847.99,-0.9875114,116.6360242
WB07-INV04,13,16,4,9890842.425,459435.591,-0.9875617,116.6354066,70.67,15.442,344.5,-4.22,0.058,459442.528,9890841.59,-0.9875693,116.6354689
WB07-INV04,14,12,3,9890842.425,459451.037,-0.9875617,116.6355454,71.84,13.465,350.8,-2.19,0.065,459457.974,9890841.59,-0.9875693,116.6356078
WB07-INV04,15,13,3,9890842.425,459466.483,-0.9875617,116.6356842,72.45,12.024,9.9,2.1,0.118,459473.42,9890841.59,-0.9875693,116.6357466
WB07-INV04,16,6,2,9890842.425,459481.929,-0.9875618,116.6358231,71.77,14.214,33.5,7.96,0.075,459488.866,9890841.59,-0.9875693,116.6358854
WB07-INV04,17,7,2,9890842.425,459497.375,-0.9875618,116.6359619,69.9,10.525,31.1,5.48,0.116,459504.312,9890841.59,-0.9875693,116.6360242
WB07-INV04,18,1,1,9890836.025,459435.591,-0.9876196,116.6354066,72.31,15.901,343.0,-4.76,0.066,459442.528,9890835.19,-0.9876272,116.6354689
WB07-INV04,19,2,1,9890836.025,459451.037,-0.9876196,116.6355454,73.46,12.566,351.1,-1.98,0.042,459457.974,9890835.19,-0.9876272,116.6356078
WB07-INV04,20,3,1,9890836.025,459466.483,-0.9876196,116.6356842,74.0,10.868,15.0,2.84,0.057,459473.42,9890835.19,-0.9876272,116.6357466
WB07-INV04,21,8,2,9890836.025,459481.929,-0.9876197,116.6358231,73.05,13.856,30.1,7.05,0.054,459488.866,9890835.19,-0.9876272,116.6358854
WB07-INV04,22,9,2,9890836.025,459497.375,-0.9876197,116.6359619,71.32,10.833,40.5,7.08,0.074,459504.312,9890835.19,-0.9876272,116.6360242
WB07-INV05,1,10,3,9890829.425,459435.591,-0.9876793,116.6354066,73.84,12.27,335.3,-5.19,0.09,459442.528,9890828.59,-0.9876869,116.6354689
WB07-INV05,2,18,4,9890829.425,459451.037,-0.9876793,116.6355454,74.99,10.712,358.9,-0.21,0.073,459457.974,9890828.59,-0.9876869,116.6356077
WB07-INV05,3,17,4,9890829.425,459466.483,-0.9876794,116.6356842,75.1,9.668,15.5,2.61,0.058,459473.42,9890828.59,-0.9876869,116.6357466
WB07-INV05,4,25,6,9890829.425,459481.929,-0.9876794,116.635823,74.34,9.614,45.0,6.83,0.046,459488.866,9890828.59,-0.9876869,116.6358854
WB07-INV05,5,26,6,9890829.425,459497.375,-0.9876794,116.6359619,72.52,10.349,65.1,9.41,0.045,459504.312,9890828.59,-0.987687,116.6360242
WB07-INV05,6,11,3,9890822.525,459435.591,-0.9877417,116.6354066,75.03,13.267,334.4,-5.82,0.167,459442.528,9890821.69,-0.9877493,116.6354689
WB07-INV05,7,16,4,9890822.525,459451.037,-0.9877418,116.6355454,76.49,8.277,11.2,1.62,0.036,459457.974,9890821.69,-0.9877493,116.6356077
WB07-INV05,8,15,4,9890822.525,459466.483,-0.9877418,116.6356842,76.15,8.517,20.5,3.0,0.098,459473.42,9890821.69,-0.9877493,116.6357466
WB07-INV05,9,27,6,9890822.525,459481.929,-0.9877418,116.635823,75.17,10.228,55.1,8.42,0.046,459488.866,9890821.69,-0.9877494,116.6358854
WB07-INV05,10,28,6,9890822.525,459497.375,-0.9877418,116.6359619,72.85,10.281,71.0,9.73,0.055,459504.312,9890821.69,-0.9877494,116.6360242
WB07-INV05,11,12,3,9890816.125,459435.591,-0.9877997,116.6354066,76.27,8.964,331.0,-4.37,0.125,459442.528,9890815.29,-0.9878072,116.6354689
WB07-INV05,12,4,1,9890816.125,459451.037,-0.9877997,116.6355454,77.35,8.762,11.4,1.74,0.045,459457.974,9890815.29,-0.9878072,116.6356077
WB07-INV05,13,2,1,9890816.125,459466.483,-0.9877997,116.6356842,76.89,6.761,27.4,3.12,0.097,459473.42,9890815.29,-0.9878072,116.6357466
WB07-INV05,14,20,5,9890816.125,459481.929,-0.9877997,116.635823,75.91,11.009,50.6,8.55,0.061,459488.866,9890815.29,-0.9878073,116.6358854
WB07-INV05,15,21,5,9890816.125,459497.375,-0.9877997,116.6359619,73.56,12.297,55.6,10.2,0.065,459504.312,9890815.29,-0.9878073,116.6360242
WB07-INV05,16,13,3,9890809.725,459435.591,-0.9878576,116.6354065,77.14,7.293,324.4,-4.26,0.118,459442.528,9890808.89,-0.9878651,116.6354689
WB07-INV05,17,3,1,9890809.725,459451.037,-0.9878576,116.6355454,78.27,10.028,13.7,2.4,0.089,459457.974,9890808.89,-0.9878651,116.6356077
WB07-INV05,18,1,1,9890809.725,459466.483,-0.9878576,116.6356842,77.76,7.22,36.2,4.28,0.067,459473.42,9890808.89,-0.9878651,116.6357466
WB07-INV05,19,22,5,9890809.725,459481.929,-0.9878576,116.635823,76.48,9.496,39.7,6.1,0.069,459488.866,9890808.89,-0.9878652,116.6358854
WB07-INV05,20,23,5,9890809.725,459497.375,-0.9878576,116.6359619,74.6,15.466,42.3,10.55,0.05,459504.312,9890808.89,-0.9878652,116.6360242
WB07-INV05,21,14,3,9890803.225,459435.591,-0.9879164,116.6354065,77.58,7.656,299.6,-6.67,0.08,459442.528,9890802.39,-0.9879239,116.6354689
WB07-INV05,22,6,2,9890803.225,459451.037,-0.9879164,116.6355454,79.27,8.12,18.3,2.57,0.16,459457.974,9890802.39,-0.9879239,116.6356077
WB07-INV05,23,7,2,9890803.225,459466.483,-0.9879164,116.6356842,78.62,7.777,36.4,4.63,0.029,459473.42,9890802.39,-0.987924,116.6357465
WB07-INV05,24,8,2,9890803.225,459481.929,-0.9879164,116.635823,77.31,10.516,26.0,4.65,0.047,459488.866,9890802.39,-0.987924,116.6358854
WB07-INV05,25,9,2,9890803.225,459497.375,-0.9879164,116.6359618,75.87,15.526,40.8,10.29,0.053,459504.312,9890802.39,-0.987924,116.6360242
WB07-INV06,1,25,6,9891127.625,459543.713,-0.9849816,116.6363786,74.83,18.895,283.7,-18.39,0.212,459550.65,9891126.79,-0.9849892,116.636441
WB07-INV06,2,26,6,9891127.625,459559.159,-0.9849816,116.6365175,80.72,31.471,268.4,-31.46,0.432,459566.096,9891126.79,-0.9849892,116.6365798
WB07-INV06,3,27,6,9891121.425,459543.713,-0.9850377,116.6363786,76.16,26.053,315.2,-19.01,0.23,459550.65,9891120.59,-0.9850452,116.636441
WB07-INV06,4,20,5,9891121.425,459559.159,-0.9850377,116.6365175,81.71,32.786,303.2,-28.32,0.422,459566.096,9891120.59,-0.9850453,116.6365798
WB07-INV06,5,18,4,9891115.425,459528.267,-0.9850919,116.6362398,71.3,25.909,285.9,-25.04,0.242,459535.204,9891114.59,-0.9850995,116.6363022
WB07-INV06,6,28,6,9891115.425,459543.713,-0.985092,116.6363786,77.83,26.671,309.5,-21.19,0.221,459550.65,9891114.59,-0.9850995,116.636441
WB07-INV06,7,21,5,9891115.425,459559.159,-0.985092,116.6365175,84.17,26.721,281.7,-26.24,0.365,459566.096,9891114.59,-0.9850995,116.6365798
WB07-INV06,8,17,4,9891109.125,459528.267,-0.9851489,116.6362398,72.13,28.827,293.8,-26.73,0.176,459535.204,9891108.29,-0.9851565,116.6363022
WB07-INV06,9,16,4,9891109.125,459543.713,-0.985149,116.6363786,79.53,23.526,306.4,-19.31,0.142,459550.65,9891108.29,-0.9851565,116.636441
WB07-INV06,10,22,5,9891109.125,459559.159,-0.985149,116.6365175,85.26,25.194,291.3,-23.67,0.221,459566.096,9891108.29,-0.9851565,116.6365798
WB07-INV06,11,6,2,9891102.425,459528.267,-0.9852096,116.6362398,73.45,26.314,290.9,-24.8,0.174,459535.204,9891101.59,-0.9852171,116.6363021
WB07-INV06,12,15,4,9891102.425,459543.713,-0.9852096,116.6363786,80.33,25.197,294.9,-23.11,0.206,459550.65,9891101.59,-0.9852171,116.636441
WB07-INV06,13,23,5,9891102.425,459559.159,-0.9852096,116.6365174,87.26,23.499,296.1,-21.33,0.136,459566.096,9891101.59,-0.9852172,116.6365798
WB07-INV06,14,7,2,9891095.625,459512.821,-0.9852711,116.636101,69.78,23.074,306.7,-18.86,0.26,459519.758,9891094.79,-0.9852786,116.6361633
WB07-INV06,15,8,2,9891095.625,459528.267,-0.9852711,116.6362398,75.01,25.676,295.7,-23.42,0.181,459535.204,9891094.79,-0.9852786,116.6363021
WB07-INV06,16,9,2,9891095.625,459543.713,-0.9852711,116.6363786,81.61,25.157,290.2,-23.79,0.134,459550.65,9891094.79,-0.9852787,116.636441
WB07-INV06,17,5,2,9891095.625,459559.159,-0.9852711,116.6365174,88.53,20.526,293.6,-18.94,0.168,459566.096,9891094.79,-0.9852787,116.6365798
WB07-INV06,18,1,1,9891095.625,459574.605,-0.9852711,116.6366563,93.47,7.057,74.6,6.81,0.377,459581.542,9891094.79,-0.9852787,116.6367186
WB07-INV06,19,10,3,9891088.925,459512.821,-0.9853317,116.636101,71.7,25.967,318.2,-17.98,0.089,459519.758,9891088.09,-0.9853392,116.6361633
WB07-INV06,20,11,3,9891088.925,459528.267,-0.9853317,116.6362398,76.75,25.897,306.7,-21.27,0.172,459535.204,9891088.09,-0.9853393,116.6363021
WB07-INV06,21,12,3,9891088.925,459543.713,-0.9853317,116.6363786,83.17,24.598,291.4,-23.09,0.115,459550.65,9891088.09,-0.9853393,116.636441
WB07-INV06,22,2,1,9891088.925,459559.159,-0.9853317,116.6365174,89.66,17.1,290.4,-16.08,0.19,459566.096,9891088.09,-0.9853393,116.6365798
WB07-INV06,23,3,1,9891088.925,459574.605,-0.9853317,116.6366563,93.76,6.264,69.7,5.88,0.338,459581.542,9891088.09,-0.9853393,116.6367186
WB07-INV06,24,13,3,9891081.225,459544.213,-0.9854014,116.6363831,85.0,22.664,290.9,-21.31,0.069,459550.65,9891080.39,-0.9854089,116.636441
WB07-INV06,25,14,3,9891081.225,459560.059,-0.9854014,116.6365255,91.09,11.923,278.1,-11.81,0.215,459566.096,9891080.39,-0.985409,116.6365798
WB07-INV06,26,4,1,9891081.225,459575.105,-0.9854014,116.6366607,93.71,2.425,101.2,2.38,0.273,459581.542,9891080.39,-0.985409,116.6367186
WB07-INV07,1,25,6,9891081.225,459497.375,-0.9854013,116.6359621,68.86,22.48,304.0,-18.94,0.141,459504.312,9891080.39,-0.9854089,116.6360245
WB07-INV07,2,26,6,9891081.225,459512.821,-0.9854013,116.6361009,74.11,21.674,306.6,-17.7,0.076,459519.758,9891080.39,-0.9854089,116.6361633
WB07-INV07,3,27,6,9891081.225,459528.267,-0.9854014,116.6362398,79.16,23.157,302.8,-19.77,0.055,459535.204,9891080.39,-0.9854089,116.6363021
WB07-INV07,4,18,4,9891073.425,459497.375,-0.9854719,116.6359621,70.25,22.398,296.2,-20.29,0.083,459504.312,9891072.59,-0.9854795,116.6360245
WB07-INV07,5,17,4,9891073.425,459512.821,-0.9854719,116.6361009,75.72,20.318,299.8,-17.81,0.08,459519.758,9891072.59,-0.9854795,116.6361633
WB07-INV07,6,28,6,9891073.425,459528.267,-0.9854719,116.6362398,80.64,20.519,290.1,-19.36,0.075,459535.204,9891072.59,-0.9854795,116.6363021
WB07-INV07,7,6,2,9891073.425,459543.713,-0.9854719,116.6363786,86.07,17.852,273.3,-17.82,0.104,459550.65,9891072.59,-0.9854795,116.6364409
WB07-INV07,8,20,5,9891073.425,459559.159,-0.985472,116.6365174,91.01,11.743,226.9,-8.63,0.202,459566.096,9891072.59,-0.9854795,116.6365798
WB07-INV07,9,21,5,9891073.425,459574.605,-0.985472,116.6366562,93.08,5.349,216.0,-3.15,0.114,459581.542,9891072.59,-0.9854795,116.6367186
WB07-INV07,10,16,4,9891065.125,459497.375,-0.985547,116.6359621,71.17,21.217,277.9,-21.03,0.098,459504.312,9891064.29,-0.9855545,116.6360245
WB07-INV07,11,15,4,9891065.125,459512.821,-0.985547,116.6361009,76.81,17.816,285.3,-17.22,0.083,459519.758,9891064.29,-0.9855546,116.6361633
WB07-INV07,12,7,2,9891065.125,459528.267,-0.985547,116.6362398,81.67,17.5,267.2,-17.48,0.1,459535.204,9891064.29,-0.9855546,116.6363021
WB07-INV07,13,8,2,9891065.125,459543.713,-0.985547,116.6363786,86.3,14.889,236.1,-12.44,0.104,459550.65,9891064.29,-0.9855546,116.6364409
WB07-INV07,14,22,5,9891065.125,459559.159,-0.985547,116.6365174,89.75,16.233,199.4,-5.52,0.161,459566.096,9891064.29,-0.9855546,116.6365798
WB07-INV07,15,23,5,9891065.125,459574.605,-0.9855471,116.6366562,91.11,17.488,220.6,-11.59,0.347,459581.542,9891064.29,-0.9855546,116.6367186
WB07-INV07,16,10,3,9891056.025,459497.375,-0.9856293,116.6359621,70.84,22.908,262.4,-22.73,0.088,459504.312,9891055.19,-0.9856369,116.6360244
WB07-INV07,17,11,3,9891056.025,459512.821,-0.9856293,116.6361009,77.06,16.444,255.4,-15.94,0.109,459519.758,9891055.19,-0.9856369,116.6361633
WB07-INV07,18,9,2,9891056.025,459528.267,-0.9856293,116.6362397,81.38,16.343,227.7,-12.24,0.135,459535.204,9891055.19,-0.9856369,116.6363021
WB07-INV07,19,5,2,9891056.025,459543.713,-0.9856294,116.6363786,84.82,24.091,196.0,-7.03,0.155,459550.65,9891055.19,-0.9856369,116.6364409
WB07-INV07,20,12,3,9891047.125,459497.375,-0.9857098,116.6359621,70.08,21.819,254.4,-21.09,0.089,459504.312,9891046.29,-0.9857174,116.6360244
WB07-INV07,21,13,3,9891047.125,459512.821,-0.9857098,116.6361009,75.89,19.108,235.3,-15.9,0.125,459519.758,9891046.29,-0.9857174,116.6361633
WB07-INV07,22,14,3,9891047.125,459528.267,-0.9857099,116.6362397,80.01,23.677,185.7,-2.49,0.236,459535.204,9891046.29,-0.9857174,116.6363021
WB07-INV07,23,1,1,9891037.825,459497.375,-0.985794,116.6359621,69.8,18.142,252.5,-17.35,0.153,459504.312,9891036.99,-0.9858015,116.6360244
WB07-INV07,24,2,1,9891037.825,459512.821,-0.985794,116.6361009,74.53,16.269,221.7,-10.99,0.095,459519.758,9891036.99,-0.9858016,116.6361633
WB07-INV07,25,3,1,9891029.125,459497.375,-0.9858727,116.6359621,69.01,18.714,213.5,-10.59,0.098,459504.312,9891028.29,-0.9858802,116.6360244
WB07-INV07,26,4,1,9891029.125,459512.821,-0.9858727,116.6361009,71.93,22.133,198.6,-7.39,0.214,459519.758,9891028.29,-0.9858803,116.6361632
WB07-INV08,1,18,4,9891037.825,459574.605,-0.985794,116.6366562,82.88,26.518,262.1,-26.3,0.441,459581.542,9891036.99,-0.9858016,116.6367186
WB07-INV08,2,17,4,9891037.825,459590.051,-0.9857941,116.636795,89.51,21.92,268.2,-21.91,0.486,459596.988,9891036.99,-0.9858016,116.6368574
WB07-INV08,3,16,4,9891037.825,459605.497,-0.9857941,116.6369339,95.15,19.726,273.6,-19.69,0.245,459612.434,9891036.99,-0.9858016,116.6369962
WB07-INV08,4,15,4,9891037.825,459620.943,-0.9857941,116.6370727,100.12,8.206,310.8,-6.23,0.075,459627.88,9891036.99,-0.9858017,116.637135
WB07-INV08,5,10,3,9891029.125,459559.159,-0.9858727,116.6365174,75.22,25.352,271.4,-25.35,0.271,459566.096,9891028.29,-0.9858803,116.6365797
WB07-INV08,6,11,3,9891029.125,459574.605,-0.9858728,116.6366562,82.07,25.425,272.8,-25.4,0.337,459581.542,9891028.29,-0.9858803,116.6367186
WB07-INV08,7,12,3,9891029.125,459590.051,-0.9858728,116.636795,89.96,,,,0.628,459596.988,9891028.29,-0.9858803,116.6368574
WB07-INV08,8,25,6,9891029.125,459605.497,-0.9858728,116.6369339,95.34,16.08,261.0,-15.89,0.155,459612.434,9891028.29,-0.9858804,116.6369962
WB07-INV08,9,20,5,9891029.125,459620.943,-0.9858728,116.6370727,100.06,9.751,246.9,-8.98,0.127,459627.88,9891028.29,-0.9858804,116.637135
WB07-INV08,10,21,5,9891029.125,459636.389,-0.9858728,116.6372115,102.13,2.456,197.7,-0.75,0.095,459643.326,9891028.29,-0.9858804,116.6372739
WB07-INV08,11,13,3,9891020.625,459559.159,-0.9859496,116.6365174,76.15,24.393,285.8,-23.57,0.202,459566.096,9891019.79,-0.9859572,116.6365797
WB07-INV08,12,14,3,9891020.625,459574.605,-0.9859497,116.6366562,83.26,27.836,285.8,-26.93,0.438,459581.542,9891019.79,-0.9859572,116.6367185
WB07-INV08,13,1,1,9891020.625,459590.051,-0.9859497,116.636795,91.3,15.303,275.5,-15.24,0.426,459596.988,9891019.79,-0.9859572,116.6368574
WB07-INV08,14,26,6,9891020.625,459605.497,-0.9859497,116.6369338,95.66,12.497,235.3,-10.33,0.117,459612.434,9891019.79,-0.9859573,116.6369962
WB07-INV08,15,22,5,9891020.625,459620.943,-0.9859497,116.6370727,98.53,17.108,212.4,-9.37,0.088,459627.88,9891019.79,-0.9859573,116.637135
WB07-INV08,16,23,5,9891020.625,459636.389,-0.9859497,116.6372115,100.95,14.505,182.9,-0.75,0.101,459643.326,9891019.79,-0.9859573,116.6372739
WB07-INV08,17,2,1,9891013.125,459559.159,-0.9860175,116.6365174,77.38,25.44,291.6,-23.86,0.223,459566.096,9891012.29,-0.9860251,116.6365797
WB07-INV08,18,3,1,9891013.125,459574.605,-0.9860175,116.6366562,84.2,28.749,280.0,-28.38,0.354,459581.542,9891012.29,-0.9860251,116.6367185
